Tokenizer,Vocabulary Size,average compression,average code compression,average english compression,average multilingual compression,ar Compression,arxiv_test Compression,arxiv_train Compression,arz Compression,b3g_test Compression,b3g_train Compression,bg Compression,c Compression,c# Compression,c++ Compression,c4_train Compression,ca Compression,ccnet_test Compression,ccnet_train Compression,cs Compression,da Compression,dart Compression,de Compression,deduped_code_test Compression,deduped_code_train Compression,elixir Compression,en Compression,es Compression,fa Compression,fi Compression,fr Compression,go Compression,haskell Compression,hr Compression,hu Compression,id Compression,it Compression,ja Compression,java Compression,javascript Compression,ko Compression,kotlin Compression,lua Compression,markdown Compression,math_train Compression,mmlu Compression,nb Compression,nl Compression,perl Compression,php Compression,pl Compression,pt Compression,python Compression,ro Compression,ru Compression,ruby Compression,rust Compression,scala Compression,shell Compression,sl Compression,sr Compression,stack_exchange_test Compression,stack_exchange_train Compression,sv Compression,swift Compression,typescript Compression,uk Compression,vi Compression,wikipedia_test Compression,wikipedia_train Compression,zh Compression,average code renyi,average english renyi,average multilingual renyi,average renyi,cp,mp,msl,mt,nc,nrn,rsc,sp,u64,vs,ar Token Count,arxiv_test Token Count,arxiv_train Token Count,arz Token Count,b3g_test Token Count,b3g_train Token Count,bg Token Count,c Token Count,c# Token Count,c++ Token Count,c4_train Token Count,ca Token Count,ccnet_test Token Count,ccnet_train Token Count,cs Token Count,da Token Count,dart Token Count,de Token Count,deduped_code_test Token Count,deduped_code_train Token Count,elixir Token Count,en Token Count,es Token Count,fa Token Count,fi Token Count,fr Token Count,go Token Count,haskell Token Count,hr Token Count,hu Token Count,id Token Count,it Token Count,ja Token Count,java Token Count,javascript Token Count,ko Token Count,kotlin Token Count,lua Token Count,markdown Token Count,math_train Token Count,mmlu Token Count,nb Token Count,nl Token Count,perl Token Count,php Token Count,pl Token Count,pt Token Count,python Token Count,ro Token Count,ru Token Count,ruby Token Count,rust Token Count,scala Token Count,shell Token Count,sl Token Count,sr Token Count,stack_exchange_test Token Count,stack_exchange_train Token Count,sv Token Count,swift Token Count,typescript Token Count,uk Token Count,vi Token Count,wikipedia_test Token Count,wikipedia_train Token Count,zh Token Count,average c/e compression
u64_h2_cp_0.7_msl_128_mt_BPE_mp_0.0_nrn_gpt_nc_10000000000_vs_170000,170000.0,0.8043765216,0.7262152409,0.8526474372,0.8342668868,0.699023816,0.8067315051,0.8107429004,0.7039888541,0.8905948367,0.8624286642,1.013494996,0.6832963489,0.6989418872,0.6968152901,0.8463065939,0.883259634,0.8362260359,0.8416840623,0.9245047084,0.8836117618,0.7149886585,0.8191708713,0.7088071336,0.7061182021,0.7562012947,0.8236528265,0.8170840029,0.6525555027,0.8457629212,0.8781950266,0.6848520633,0.7968121737,0.9074969425,0.883808139,0.7095814537,0.9204997286,0.7179999209,0.6925482712,0.7219121475,0.546522387,0.7045601411,0.7327320717,0.7081991869,0.8359082611,0.8601160498,0.8767270251,0.915520465,0.7574332654,0.7169710957,0.85080317,0.7992954508,0.7149393589,0.8802072216,0.9580883195,0.7612188544,0.7266193766,0.7341477068,0.738169055,0.9056488039,1.010352042,0.7863760544,0.7856312596,0.8844345366,0.7369232513,0.7294858534,0.985463762,0.6803241881,0.8732586229,0.8596476121,0.6403140664,0.4679303804,0.4403019092,0.5198401052,0.493141197,70,0,128.0,BPE,10.0,gpt,0.0,False,1.0,170000.0,738706.0,3740288.0,2847475.0,1474442.0,6652983.0,5891007.0,556202.0,1412433.0,721062.0,1811294.0,510157.0,280041.0,1091908.0,1013662.0,1110479.0,384372.0,802519.0,405234.0,1433359.0,1083102.0,760098.0,690156.0,400153.0,448566.0,643722.0,422980.0,1192361.0,1125596.0,429639.0,138582.0,203696.0,917463.0,1306981.0,815772.0,790161.0,398693.0,549509.0,1574587.0,917278.0,4039525.0,60627.0,382452.0,516587.0,1462921.0,823551.0,215357.0,225988.0,1133931.0,259787.0,401462.0,544171.0,1735954.0,861642.0,477619.0,617158.0,420165.0,801929.0,810392.0,305091.0,747546.0,564935.0,408253.0,156048.0,755160.0,848553.0,619954.0,0.7578232899749999
u64_h2_cp_0.7_msl_128_mt_BPE_mp_0.0_nrn_gpt_nc_10000000000_vs_168000,168000.0,0.8049299493,0.7265697823,0.8531741673,0.8350458985,0.6990399028,0.807253899,0.8109823528,0.7039941062,0.8911144967,0.8631098517,1.014566433,0.683570648,0.6993742052,0.6971849923,0.84670971,0.8839345979,0.8367912253,0.842152374,0.924898494,0.8846715295,0.7153245393,0.8194558995,0.7090583435,0.706437653,0.7565097055,0.8243485961,0.8174515501,0.6532988846,0.8463068607,0.8785562871,0.6852299964,0.7972078911,0.9078053283,0.8838400265,0.7099158727,0.9209000493,0.7190354599,0.6928674758,0.7221597403,0.5473421164,0.7050165912,0.7330629347,0.7087535303,0.8362997771,0.8604423511,0.8776164703,0.916876235,0.7576569351,0.7172209536,0.8510007032,0.7999603868,0.7152640645,0.8809153529,0.9593245256,0.7614398742,0.7272078869,0.7347074927,0.7385554347,0.906342908,1.013490117,0.7866261088,0.78587556,0.8860434374,0.7373215104,0.7297841377,0.9876748537,0.6806555262,0.874454329,0.8610253937,0.6414171408,0.4681011681,0.4405569828,0.5200341791,0.4933349831,70,0,128.0,BPE,10.0,gpt,0.0,False,1.0,168000.0,738723.0,3742710.0,2848316.0,1474453.0,6656865.0,5895660.0,556790.0,1413000.0,721508.0,1812255.0,510400.0,280255.0,1092646.0,1014226.0,1110952.0,384833.0,802896.0,405375.0,1433867.0,1083592.0,760408.0,690739.0,400333.0,449077.0,644136.0,423154.0,1193019.0,1126155.0,429785.0,138587.0,203792.0,917862.0,1308866.0,816148.0,790432.0,399291.0,549865.0,1575298.0,917996.0,4041417.0,60650.0,382840.0,517352.0,1463353.0,823838.0,215407.0,226176.0,1134446.0,259996.0,401980.0,544329.0,1737360.0,862299.0,477869.0,617631.0,421470.0,802184.0,810644.0,305646.0,747950.0,565166.0,409169.0,156124.0,756194.0,849913.0,621022.0,0.75822087855
u64_h2_cp_0.7_msl_128_mt_BPE_mp_0.0_nrn_gpt_nc_10000000000_vs_166000,166000.0,0.8055690555,0.7269290666,0.8536821081,0.8360959919,0.6997306883,0.8075150959,0.8112508471,0.7054336518,0.8917882341,0.8637553183,1.015005576,0.6839842735,0.6997958606,0.6975373828,0.8471742059,0.8847325692,0.837259919,0.8426049093,0.9261048269,0.8856623318,0.7157058575,0.8197914645,0.7092779049,0.7068275135,0.7570310192,0.8248832527,0.8179967452,0.656172034,0.8471700691,0.8792289789,0.6856349247,0.7973862825,0.909446532,0.8838719141,0.7101945552,0.9217438329,0.7208340567,0.6932690283,0.7224530145,0.5480096887,0.7055704856,0.7334105502,0.7093155943,0.8368634607,0.8607970264,0.8779947138,0.9185492375,0.7578521284,0.7175352347,0.8516288588,0.8002433383,0.7155786822,0.8812677245,0.9605607316,0.7617728028,0.7274247065,0.734970771,0.7389711792,0.9073569162,1.016000577,0.7868771438,0.7861072576,0.8868406405,0.7379622738,0.7300514314,0.9915539195,0.6811786915,0.8757575793,0.8625237313,0.6424789016,0.4682719021,0.4408046079,0.5200612683,0.4934453313,70,0,128.0,BPE,10.0,gpt,0.0,False,1.0,166000.0,739453.0,3743921.0,2849259.0,1477468.0,6661898.0,5900069.0,557031.0,1413855.0,721943.0,1813171.0,510680.0,280508.0,1093258.0,1014771.0,1112401.0,385264.0,803324.0,405541.0,1434311.0,1084190.0,760932.0,691187.0,400600.0,451052.0,644793.0,423478.0,1193724.0,1126407.0,430562.0,138592.0,203872.0,918703.0,1312140.0,816621.0,790753.0,399778.0,550297.0,1576045.0,918724.0,4044141.0,60675.0,383005.0,518296.0,1463730.0,824199.0,215566.0,226256.0,1134945.0,260100.0,402498.0,544567.0,1737878.0,862608.0,478138.0,618322.0,422514.0,802440.0,810883.0,305921.0,748600.0,565373.0,410776.0,156244.0,757321.0,851392.0,622050.0,0.7586173269750001
u64_h2_cp_0.7_msl_128_mt_BPE_mp_0.0_nrn_gpt_nc_10000000000_vs_164000,164000.0,0.8061504313,0.7272815539,0.8542430278,0.8369267123,0.7014822553,0.8077834106,0.8115295913,0.7059177974,0.8926772249,0.8642993313,1.017523816,0.6845517388,0.7001990989,0.6978289898,0.8476005468,0.8854611517,0.8377224859,0.8431130774,0.9277640549,0.8861519859,0.716071139,0.8202826832,0.709536038,0.7074116523,0.7571872143,0.8254632597,0.8181580576,0.6565691833,0.8482342987,0.8800303957,0.6859508262,0.7977621788,0.9097633667,0.8838974241,0.7104732378,0.9230692053,0.7232660627,0.6937079346,0.7228148106,0.5487485418,0.7060282178,0.7338014431,0.7099803432,0.8372980185,0.8611091407,0.8789460533,0.9200042534,0.7581027214,0.7178242689,0.851778984,0.8004803101,0.7158340332,0.8816709188,0.961286227,0.7620679622,0.7277662601,0.7353337372,0.7393266485,0.9081155881,1.016416583,0.7871517134,0.7863922747,0.8880610861,0.7383142008,0.7303342204,0.992063243,0.6817192956,0.8770966776,0.863807297,0.6435385968,0.4684506426,0.4410472623,0.5202655869,0.4936468159,70,0,128.0,BPE,10.0,gpt,0.0,False,1.0,164000.0,741304.0,3745165.0,2850238.0,1478482.0,6668539.0,5903785.0,558413.0,1415028.0,722359.0,1813929.0,510937.0,280739.0,1093862.0,1015383.0,1114394.0,385477.0,803734.0,405784.0,1434833.0,1085086.0,761089.0,691673.0,400679.0,451325.0,645603.0,423864.0,1194274.0,1126938.0,430712.0,138596.0,203952.0,920024.0,1316567.0,817138.0,791149.0,400317.0,550654.0,1576885.0,919585.0,4046241.0,60697.0,383420.0,519117.0,1464214.0,824531.0,215604.0,226323.0,1135350.0,260219.0,402802.0,544778.0,1738694.0,863034.0,478368.0,618839.0,422687.0,802720.0,811177.0,306342.0,748957.0,565592.0,410987.0,156368.0,758479.0,852659.0,623076.0,0.759021922375
u64_h2_cp_0.7_msl_128_mt_BPE_mp_0.0_nrn_gpt_nc_10000000000_vs_162000,162000.0,0.8068270831,0.7276547608,0.8548563099,0.8379701787,0.7014936107,0.8080553919,0.8117727451,0.7059182749,0.893485094,0.8651783019,1.01827455,0.6848124922,0.7006953922,0.6981721474,0.848058407,0.8863568982,0.8383236697,0.8436262275,0.9296014439,0.886595663,0.7163223814,0.8208749757,0.7097847754,0.7078927845,0.757865718,0.8261100987,0.8186072819,0.6572601939,0.8488662671,0.8804020372,0.6862897024,0.7980948929,0.9101245583,0.8839356892,0.7106195461,0.9243273559,0.7243576362,0.6942173036,0.7230761078,0.5495847207,0.7066077555,0.7343179802,0.7106018564,0.8377936214,0.8615063771,0.8819720008,0.9213688846,0.758412856,0.718050621,0.8519488626,0.8006323965,0.7161593693,0.8826162233,0.962023655,0.7622638025,0.7280504696,0.7356984075,0.7398181234,0.9086145213,1.023770019,0.7874253024,0.7866579029,0.8891684737,0.7387489341,0.7305731061,0.9927342949,0.6846882589,0.878236877,0.864701842,0.6443968878,0.4686333498,0.4413163122,0.5202760665,0.4937542967,70,0,128.0,BPE,10.0,gpt,0.0,False,1.0,162000.0,741316.0,3746426.0,2851092.0,1478483.0,6674574.0,5909789.0,558825.0,1415567.0,722871.0,1814821.0,511213.0,281023.0,1094647.0,1016001.0,1116601.0,385670.0,804016.0,406077.0,1435336.0,1085824.0,761771.0,692215.0,400899.0,451800.0,646084.0,424043.0,1194864.0,1127408.0,430883.0,138602.0,203994.0,921278.0,1318554.0,817738.0,791435.0,400927.0,551106.0,1577995.0,920390.0,4048636.0,60725.0,384740.0,519887.0,1464813.0,824791.0,215647.0,226366.0,1135866.0,260498.0,403111.0,544918.0,1739373.0,863462.0,478686.0,619179.0,425745.0,802999.0,811451.0,306724.0,749398.0,565777.0,411265.0,157049.0,759465.0,853542.0,623907.0,0.759455148075
u64_h2_cp_0.7_msl_128_mt_BPE_mp_0.0_nrn_gpt_nc_10000000000_vs_160000,160000.0,0.8077645283,0.7280145795,0.8554096589,0.8398693464,0.7056430551,0.8082467062,0.8120218781,0.7083643086,0.8942976485,0.8656586321,1.019903571,0.6850727618,0.7011286795,0.6984910685,0.8484548875,0.8869940136,0.8387448813,0.844152663,0.9306978831,0.8869129036,0.7167527009,0.821827091,0.7100488425,0.7082917721,0.7580308669,0.8266924925,0.8238223685,0.6581461422,0.8494154621,0.8812345971,0.6866147937,0.7984856551,0.911282061,0.8839548217,0.7151899396,0.9248711499,0.7262650057,0.6946078198,0.7234616583,0.5503674389,0.706973172,0.7347502892,0.711205612,0.8383761359,0.8619036134,0.8833130457,0.9224570451,0.7587799437,0.7184058197,0.8523873863,0.8072676084,0.716462638,0.8843306465,0.9629496163,0.7627394148,0.7282932405,0.7361925868,0.7402354134,0.9092646019,1.025886116,0.7876979107,0.7869545533,0.8901975904,0.7390446711,0.7308597689,1.000473116,0.6864321433,0.8799992137,0.8664970104,0.6463603191,0.4688103235,0.4415675836,0.5205415104,0.4939871755,70,0,128.0,BPE,10.0,gpt,0.0,False,1.0,160000.0,745701.0,3747313.0,2851967.0,1483606.0,6680644.0,5913070.0,559719.0,1416105.0,723318.0,1815650.0,511452.0,281225.0,1095197.0,1016635.0,1117918.0,385808.0,804499.0,406548.0,1435870.0,1086436.0,761937.0,692703.0,403453.0,452409.0,646502.0,424444.0,1195430.0,1127960.0,431431.0,138605.0,205306.0,921820.0,1322026.0,818198.0,791857.0,401498.0,551391.0,1578924.0,921172.0,4051451.0,60753.0,385325.0,520501.0,1465522.0,825199.0,215758.0,228242.0,1136347.0,261004.0,403499.0,545258.0,1739953.0,864042.0,478956.0,619622.0,426625.0,803277.0,811757.0,307079.0,749698.0,565999.0,414471.0,157449.0,760989.0,855314.0,625808.0,0.75986334935
u64_h2_cp_0.7_msl_128_mt_BPE_mp_0.0_nrn_gpt_nc_10000000000_vs_158000,158000.0,0.8084937646,0.7283866264,0.8559668015,0.841127866,0.7056458939,0.8097349466,0.8123054627,0.7083690832,0.8952334916,0.866247882,1.021421439,0.685527508,0.7013651943,0.6988346107,0.8488613214,0.8877888309,0.8392633545,0.8448418451,0.9316552902,0.8884324404,0.7174378264,0.8223910829,0.7105018116,0.7086170905,0.7581940262,0.8273106892,0.8241021128,0.6589622621,0.85030232,0.8824450272,0.6868784279,0.799124891,0.9122114428,0.8851474162,0.7152735443,0.9267021905,0.7278422113,0.6949567376,0.7237476234,0.5522385605,0.7074193648,0.7351416475,0.7118070514,0.838935474,0.8620596706,0.8842345843,0.9250143995,0.7590533178,0.7186504541,0.852897022,0.8075894657,0.7167633848,0.8848049928,0.9687321013,0.7630373719,0.7285418715,0.7366850621,0.7406635221,0.9104737811,1.027326504,0.7879754221,0.7872221204,0.8914412273,0.7394311007,0.7311541794,1.004084244,0.6882327039,0.8814053825,0.8678980928,0.6469459401,0.4689944324,0.4418244038,0.5208263372,0.494236532,70,0,128.0,BPE,10.0,gpt,0.0,False,1.0,158000.0,745704.0,3754213.0,2852963.0,1483616.0,6687635.0,5917095.0,560552.0,1417045.0,723562.0,1816543.0,511697.0,281477.0,1095874.0,1017465.0,1119068.0,386469.0,805268.0,406827.0,1436786.0,1086935.0,762101.0,693221.0,403590.0,452970.0,647177.0,425027.0,1195889.0,1128863.0,431871.0,138792.0,205330.0,923645.0,1324897.0,818609.0,792170.0,402863.0,551739.0,1579765.0,921951.0,4054154.0,60764.0,385727.0,521944.0,1466050.0,825480.0,215887.0,228333.0,1136824.0,261144.0,405922.0,545471.0,1740547.0,864620.0,479233.0,620446.0,427224.0,803560.0,812033.0,307508.0,750090.0,566227.0,415967.0,157862.0,762205.0,856697.0,626375.0,0.760281670175
u64_h2_cp_0.7_msl_128_mt_BPE_mp_0.0_nrn_gpt_nc_10000000000_vs_156000,156000.0,0.8092713642,0.7287655432,0.8565532898,0.8424952595,0.7105552023,0.8102489287,0.8125790819,0.7108423323,0.8959776415,0.8671125056,1.022246882,0.6858129339,0.7017219051,0.6991800765,0.8494402824,0.8882587824,0.8397848911,0.8453018535,0.9324237134,0.8889037037,0.7177558886,0.8230359338,0.7107273072,0.708985437,0.7584288163,0.8279085976,0.824786159,0.6606323256,0.8508318071,0.886489483,0.6871920319,0.799574409,0.9125198286,0.8851537937,0.7158831623,0.9280095034,0.7291172703,0.6954941219,0.724061911,0.5541206483,0.7078988937,0.7356888976,0.7125019109,0.8395769641,0.862542029,0.8846609678,0.9257622883,0.7595726251,0.7190282879,0.8583528891,0.8079997453,0.7170918734,0.8853030565,0.9719228493,0.7632933633,0.7287423668,0.737143456,0.7411070859,0.911261802,1.028528832,0.7882382244,0.7874858097,0.8921688563,0.7398224592,0.7315286488,1.005402209,0.6884288909,0.8826473442,0.8692657437,0.6487596093,0.4691826721,0.4420975559,0.5209024859,0.4943799329,70,0,128.0,BPE,10.0,gpt,0.0,False,1.0,156000.0,750892.0,3756596.0,2853924.0,1488796.0,6693194.0,5923001.0,561005.0,1417635.0,723930.0,1817441.0,512046.0,281626.0,1096555.0,1018019.0,1119991.0,386674.0,805625.0,407146.0,1437242.0,1087500.0,762337.0,693722.0,403925.0,454118.0,647580.0,426975.0,1196435.0,1129498.0,432017.0,138793.0,205505.0,924948.0,1327218.0,819242.0,792514.0,404236.0,552113.0,1580941.0,922851.0,4057254.0,60798.0,385913.0,522366.0,1467053.0,825914.0,217268.0,228449.0,1137345.0,261291.0,407259.0,545654.0,1741026.0,865158.0,479520.0,620983.0,427724.0,803828.0,812305.0,307759.0,750487.0,566517.0,416513.0,157907.0,763279.0,858047.0,628131.0,0.76071247985
u64_h2_cp_0.7_msl_128_mt_BPE_mp_0.0_nrn_gpt_nc_10000000000_vs_154000,154000.0,0.8099946753,0.7291795543,0.8572501,0.8435543715,0.7105618262,0.8104984785,0.8128191038,0.7108542688,0.8969726525,0.8678387836,1.023305563,0.6861631852,0.7021833028,0.6995209259,0.8500009953,0.8889274382,0.8403814799,0.8458581813,0.9339872007,0.8900922067,0.7184035951,0.8235190666,0.7111362651,0.7094444032,0.7588387042,0.8287070022,0.825331354,0.6618761447,0.8518185186,0.8870500595,0.6875199951,0.7999630475,0.9127775208,0.8851793037,0.7160190201,0.9293990876,0.7305252737,0.6959347261,0.7242912313,0.5562083538,0.7083425222,0.7361011966,0.7132430943,0.8402002443,0.8629392654,0.8868731188,0.9268150039,0.7601478498,0.7193120986,0.8587400542,0.811228929,0.7173951422,0.8859468122,0.973574306,0.7637493915,0.7291538218,0.7375166466,0.7416031974,0.9123257036,1.030399654,0.7885461346,0.7878920076,0.8937023852,0.7401773436,0.7318863317,1.007120874,0.6896365309,0.8839182156,0.8705452571,0.6492811941,0.4693744221,0.4423868465,0.5210499169,0.4945621097,70,0,128.0,BPE,10.0,gpt,0.0,False,1.0,154000.0,750899.0,3757753.0,2854767.0,1488821.0,6700627.0,5927962.0,561586.0,1418359.0,724406.0,1818327.0,512384.0,281838.0,1097334.0,1018689.0,1121869.0,387191.0,806352.0,407385.0,1438069.0,1088204.0,762749.0,694391.0,404192.0,454973.0,648331.0,427245.0,1197006.0,1130047.0,432139.0,138797.0,205544.0,926333.0,1329781.0,819761.0,792765.0,405759.0,552459.0,1581827.0,923811.0,4060266.0,60826.0,386878.0,522960.0,1468164.0,826240.0,217366.0,229362.0,1137826.0,261481.0,407951.0,545980.0,1742009.0,865596.0,479841.0,621708.0,428502.0,804142.0,812724.0,308288.0,750847.0,566794.0,417225.0,158184.0,764378.0,859310.0,628636.0,0.761197190725
u64_h2_cp_0.7_msl_128_mt_BPE_mp_0.0_nrn_gpt_nc_10000000000_vs_152000,152000.0,0.8108117817,0.7295993783,0.8579248657,0.8449111011,0.7117172359,0.8107577343,0.813243057,0.7111073233,0.8979473162,0.8685922915,1.024451709,0.6865782621,0.702505118,0.6999998846,0.8504870572,0.8893910816,0.8408869338,0.846409527,0.9348005804,0.8918784095,0.7187902589,0.8250452811,0.7114384093,0.709862949,0.7592237202,0.8292165968,0.8256846077,0.6630210402,0.8533215786,0.8909367234,0.6879427288,0.8005923728,0.9131387123,0.8874178098,0.7162036473,0.930782652,0.7316651907,0.6964330587,0.7245826782,0.5567895667,0.7088553874,0.7367084767,0.714070749,0.840895123,0.8636486161,0.8877281782,0.9272669272,0.7605035469,0.7196411797,0.8591272193,0.813747197,0.7177501116,0.8865804034,0.9790035893,0.764023568,0.7294401241,0.737936699,0.7421101275,0.9134233565,1.031676526,0.7887824605,0.7881644219,0.8952330152,0.7405953185,0.7322814616,1.010022328,0.6906785018,0.8854192083,0.8719828101,0.6505815413,0.4695815135,0.442688003,0.5212947543,0.4948013026,70,0,128.0,BPE,10.0,gpt,0.0,False,1.0,152000.0,752120.0,3758955.0,2856256.0,1489351.0,6707908.0,5933109.0,562215.0,1419217.0,724738.0,1819572.0,512677.0,281985.0,1097994.0,1019353.0,1122846.0,387968.0,806786.0,408140.0,1438680.0,1088846.0,763136.0,694818.0,404365.0,455760.0,649475.0,429117.0,1197742.0,1130936.0,432310.0,139148.0,205597.0,927712.0,1331856.0,820348.0,793084.0,406183.0,552859.0,1583132.0,924883.0,4063624.0,60876.0,387251.0,523215.0,1468851.0,826618.0,217464.0,230074.0,1138389.0,261668.0,410226.0,546176.0,1742693.0,866089.0,480169.0,622456.0,429033.0,804383.0,813005.0,308816.0,751271.0,567100.0,418427.0,158423.0,765676.0,860729.0,629895.0,0.76168075015
u64_h2_cp_0.7_msl_128_mt_BPE_mp_0.0_nrn_gpt_nc_10000000000_vs_150000,150000.0,0.8115636806,0.73001106,0.8585976027,0.8460823791,0.7117219674,0.8110765197,0.8136391073,0.7111111429,0.8991496826,0.869341993,1.026816886,0.6868225672,0.7029577918,0.7003261151,0.8511058321,0.8901669747,0.8414184262,0.8468404734,0.9364290049,0.8923956497,0.7190994118,0.825898344,0.7117440151,0.7102325994,0.7601768089,0.8297906366,0.8261134128,0.6644088804,0.8537012852,0.8918294934,0.6883264055,0.8009788875,0.9142096136,0.8886104043,0.7163151203,0.9327100103,0.7328160949,0.696822726,0.7249590924,0.5577847566,0.7093144018,0.7370495773,0.7147192845,0.8414461837,0.8640316654,0.8883517068,0.9281707739,0.7612366866,0.7198988729,0.8636546804,0.8142565097,0.7181580427,0.8871123489,0.9805667456,0.7643033399,0.7297703763,0.7381812326,0.7426587866,0.915366261,1.033607464,0.789116847,0.7885250558,0.8972564617,0.741033995,0.732599115,1.01083097,0.6926360121,0.8866334166,0.873092127,0.651540018,0.4697893587,0.4429832387,0.5214676298,0.4950037549,70,0,128.0,BPE,10.0,gpt,0.0,False,1.0,150000.0,752125.0,3760433.0,2857647.0,1489359.0,6716890.0,5938230.0,563513.0,1419722.0,725205.0,1820420.0,513050.0,282231.0,1098688.0,1019872.0,1124802.0,388193.0,807133.0,408562.0,1439298.0,1089413.0,764094.0,695299.0,404575.0,456714.0,649764.0,429547.0,1198410.0,1131482.0,432817.0,139335.0,205629.0,929633.0,1333951.0,820807.0,793496.0,406909.0,553217.0,1583865.0,925723.0,4066287.0,60903.0,387523.0,523725.0,1470267.0,826914.0,218610.0,230218.0,1139036.0,261825.0,410881.0,546376.0,1743482.0,866376.0,480524.0,623780.0,429836.0,804724.0,813377.0,309514.0,751716.0,567346.0,418762.0,158872.0,766726.0,861824.0,630823.0,0.762157695675
u64_h2_cp_0.7_msl_128_mt_BPE_mp_0.0_nrn_gpt_nc_10000000000_vs_148000,148000.0,0.8124326821,0.7304354338,0.8593233388,0.8475392738,0.7157133827,0.8115361487,0.8139039001,0.7137577104,0.9002760142,0.8701272692,1.027890145,0.6874321207,0.7033416437,0.7007523691,0.8516416613,0.8911668044,0.8419698305,0.8473469808,0.9368369436,0.8934669116,0.7196001148,0.826870674,0.7121633577,0.7105755202,0.76067922,0.8305902346,0.8286147758,0.664695468,0.8546131066,0.8921596107,0.688670451,0.8014015053,0.9145285605,0.8886422918,0.7165067145,0.9340664853,0.7344498843,0.6971886227,0.7254122512,0.5597737656,0.709701615,0.7374400049,0.7155345862,0.8419761374,0.8644572758,0.8893053387,0.9337639897,0.7615245579,0.72019226,0.8639351775,0.8150523107,0.7184272647,0.887942455,0.9812946275,0.7647006161,0.7300374244,0.7386532591,0.7431595346,0.9157111118,1.034244698,0.7894080869,0.7889060481,0.8989987129,0.7415830799,0.7330110314,1.013025164,0.6986829313,0.8884732313,0.874785988,0.6529291894,0.4699950666,0.4432879222,0.5217060021,0.4952408567,70,0,128.0,BPE,10.0,gpt,0.0,False,1.0,148000.0,756343.0,3762564.0,2858577.0,1494902.0,6725304.0,5943594.0,564102.0,1420982.0,725601.0,1821528.0,513373.0,282548.0,1099408.0,1020482.0,1125292.0,388659.0,807695.0,409043.0,1440146.0,1089939.0,764599.0,695969.0,405800.0,456911.0,650458.0,429706.0,1199009.0,1132079.0,432968.0,139340.0,205684.0,930985.0,1336925.0,821238.0,793992.0,408360.0,553519.0,1584704.0,926779.0,4068848.0,60933.0,387939.0,526881.0,1470823.0,827251.0,218681.0,230443.0,1139463.0,262070.0,411186.0,546660.0,1744120.0,866930.0,480848.0,624015.0,430101.0,805021.0,813770.0,310115.0,752273.0,567665.0,419671.0,160259.0,768317.0,863496.0,632168.0,0.76265741005
u64_h2_cp_0.7_msl_128_mt_BPE_mp_0.0_nrn_gpt_nc_10000000000_vs_146000,146000.0,0.8131460337,0.7308425795,0.8599623049,0.8486332166,0.7166558791,0.8118178359,0.8142037139,0.7142447208,0.9011607213,0.8710040438,1.028905094,0.6878147848,0.7039833354,0.7011520784,0.8522090099,0.8914759,0.8425802044,0.847909121,0.9374679997,0.8940117379,0.7199315409,0.8279238631,0.7124343479,0.7109679884,0.7609279383,0.8312537817,0.8293988765,0.6663553482,0.8551793818,0.8991356741,0.6891316672,0.8017802331,0.9159184087,0.8886805569,0.7166460558,0.935308583,0.7360935622,0.6975332958,0.725742984,0.5606332478,0.7103080781,0.7379402548,0.7163336746,0.8425745856,0.8648545122,0.8904607005,0.9348929119,0.7619625778,0.7204856471,0.8642156747,0.8155863815,0.718714771,0.8889927933,0.982590496,0.7651314648,0.7303362838,0.7390400822,0.7436247357,0.9162863524,1.034797768,0.7897101134,0.7892482625,0.8997060495,0.7420010548,0.733358384,1.014982801,0.6998513339,0.8898805566,0.8764180514,0.6539651292,0.4702099917,0.4435979997,0.5219836419,0.4954991016,70,0,128.0,BPE,10.0,gpt,0.0,False,1.0,146000.0,757339.0,3763870.0,2859630.0,1495922.0,6731913.0,5949583.0,564659.0,1421773.0,726263.0,1822567.0,513715.0,282646.0,1100205.0,1021159.0,1126050.0,388896.0,808067.0,409564.0,1440694.0,1090541.0,764849.0,696525.0,406184.0,458052.0,650889.0,433066.0,1199812.0,1132614.0,433626.0,139346.0,205724.0,932223.0,1339917.0,821644.0,794354.0,408987.0,553992.0,1585779.0,927814.0,4071740.0,60961.0,388443.0,527518.0,1471669.0,827588.0,218752.0,230594.0,1139919.0,262380.0,411729.0,546968.0,1744834.0,867384.0,481149.0,624407.0,430331.0,805329.0,814123.0,310359.0,752697.0,567934.0,420482.0,160527.0,769534.0,865107.0,633171.0,0.7631225108499999
